"Studie der Friedrich-Ebert-Stiftung: AfD-Anhänger tendieren zu Rassismus und Homophobie - Spiegel Online;;Thu, 20 Nov 2014 08:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-und-rechtsextremismus-studie-stellt-zusammenhang-her-a-1003938.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD-Jugendorganisation Junge Alternative: ""Fast unverhohlen rechtsradikal"" - Spiegel Online;;Fri, 17 Oct 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/junge-alternative-umstrittene-afd-nachwuchsorganisation-a-997102.html;;Sentiment(polarity=-0.85, subjectivity=0.0)"
"Umstrittene Online-Geschäfte: AfD scheffelt Millionen mit Goldhandel - Spiegel Online;;Sun, 02 Nov 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-und-das-gold-alternative-fuer-deutschland-scheffelt-millionen-a-1000549.html;;Sentiment(polarity=-1.0, subjectivity=0.0)"
"Wählerverhalten: Arbeitslose, Arbeiter, Selbstständige - alle wählen AfD - Spiegel Online;;Mon, 15 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/wahlanalyse-afd-in-thueringen-und-brandenburg-gefragt-a-990953.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Angriff auf die CDU: Prominente Mittelständler finanzieren rechtspopulistische AfD - Spiegel Online;;Wed, 15 Oct 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-prominente-mittelstaendler-finanzieren-rechtspopulisten-a-997243.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"Anti-Islam-Bewegung: AfD-Chef Lucke findet Pegida ""gut und richtig"" - Spiegel Online;;Tue, 09 Dec 2014 08:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-chef-bernd-lucke-bezeichnet-pegida-als-gut-und-richtig-a-1007563.html;;Sentiment(polarity=1.0, subjectivity=0.0)"
"Debatte zum AfD-Wahlsieg: Nicht schön, aber ganz normal - Spiegel Online;;Tue, 16 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/kommentar-zu-afd-so-normal-wie-republikaner-und-tories-a-991793.html;;Sentiment(polarity=0.09999999999999998, subjectivity=0.0)"
"Hackerangriff: Nazisprüche unter AfD-Kennung auf Twitter - Spiegel Online;;Sun, 14 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/netzwelt/netzpolitik/hackerangriff-neonazistische-tweets-unter-afd-kennung-a-991546.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD-Politikerin Federau: ""Wir holen uns alle Krankheiten der Welt ins Land!"" - Spiegel Online;;Fri, 12 Sep 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-politikerin-federau-facebook-eintraege-sorgen-fuer-kritik-a-991378.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"AfD-Hochburg in Brandenburg: Die vergessenen Bürger von Neuzelle - Spiegel Online;;Thu, 02 Oct 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-in-brandenburg-besuch-in-der-hochburg-neuzelle-a-992592.html;;Sentiment(polarity=-0.7, subjectivity=0.0)"
"Gauland vs. Henkel: Top-Politiker der AfD liefern sich Schlagabtausch - Spiegel Online;;Sat, 01 Nov 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/afd-alexander-gauland-gegen-hans-olaf-henkel-a-1000569.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
"E-Mails und Goldshop-Kunden: Erneuter Hackerangriff auf AfD-Daten - Spiegel Online;;Tue, 21 Oct 2014 07:00:00 GMT;;https://www.spiegel.de/politik/deutschland/hacker-angriff-auf-afd-e-mails-und-goldshop-daten-geklaut-a-998463.html;;Sentiment(polarity=0.0, subjectivity=0.0)"
