"Eurokritiker vor der Europawahl: AfD: Bürgerlich oder rechtspopulistisch? - Politik - Tagesspiegel,""Thu, 15 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/eurokritiker-vor-der-europawahl-afd-buergerlich-oder-rechtspopulistisch/9894048.html"
"CDU in Sachsen hält sich Bündnisoption AfD offen - Tagesspiegel,""Thu, 26 Jun 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/vor-der-sachsen-wahl-tillich-schliesst-koalition-mit-der-afd-nicht-aus/10110178.html"
"Vor Wahl in Sachsen: CDU debattiert über Bündnis mit AfD - Politik - Tagesspiegel,""Sun, 31 Aug 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/vor-wahl-in-sachsen-cdu-debattiert-ueber-buendnis-mit-afd/10631540.html"
"Menschen mit Down-Syndrom beleidigt: AfD-Vize in Sachsen tritt zurück - Politik - Tagesspiegel,""Wed, 25 Jun 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/menschen-mit-down-syndrom-beleidigt-afd-vize-in-sachsen-tritt-zurueck/10103960.html"
"Neue Partei zwischen AfD und FDP?: Euro-Skeptiker gründen  Liberale Vereinigung  - Politik - Tagesspiegel,""Tue, 27 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/neue-partei-zwischen-afd-und-fdp-euro-skeptiker-gruenden-liberale-vereinigung/9905246.html"
"Linke: Die Nähe der AfD zu Rechtsextremisten ist deutlich - Tagesspiegel,""Fri, 09 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/bundesparteitag-in-berlin-linke-die-naehe-der-afd-zu-rechtsextremisten-ist-deutlich/9871336.html"
"Le Pen, Ukip und die AfD im EU-Parlament - Tagesspiegel,""Thu, 29 May 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/eu-parlament-die-neue-fraktion-der-rechten/9967714.html"
"Die AfD handelt mit Gold - und nutzt eine Lücke im Parteiengesetz - Tagesspiegel,""Tue, 04 Nov 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/umstrittener-handel-mit-gold-wie-die-afd-das-parteiengesetz-fuer-sich-nutzt/10926800.html"
"AfD: Alternative für Nazis - Politik - Tagesspiegel,""Mon, 29 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-alternative-fuer-nazis/10766880.html"
"Hauen und Stechen in der AfD: Die AfD streitet um Putin und Lucke - Politik - Tagesspiegel,""Tue, 25 Nov 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/hauen-und-stechen-in-der-afd-die-afd-streitet-um-putin-und-lucke/11026406.html"
"Ex-FDPisten, Republikaner, Sarrazin-Fans: So hat die AfD in Brandenburg gesiegt - Berlin - Tagesspiegel,""Mon, 15 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/ex-fdpisten-republikaner-sarrazin-fans-so-hat-die-afd-in-brandenburg-gesiegt/10700888.html"
"Alternative für Deutschland (AfD):  Arrest für Schüler, Zwangsarbeit für Eltern  - Wissen - Tagesspiegel,""Mon, 06 Oct 2014 07:00:00 GMT"",https://www.tagesspiegel.de/wissen/alternative-fuer-deutschland-afd-arrest-fuer-schueler-zwangsarbeit-fuer-eltern/10795034.html"
"Alternative für Deutschland: Der Wahlwerbespott der AfD - Politik - Tagesspiegel,""Thu, 30 Oct 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/alternative-fuer-deutschland-der-wahlwerbespott-der-afd/10910100.html"
"Recht neue T öne - Die AfD stellt sich vor - Tagesspiegel,""Tue, 23 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/landtag-in-potsdam-recht-neue-toene-die-afd-stellt-sich-vor/10744206.html"
"AfD-Wahlerfolg: Der Aufstieg der AfD   “ das Scheitern der Parteien? - Tagesspiegel,""Mon, 22 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/themen/agenda/afd-wahlerfolg-der-aufstieg-der-afd-das-scheitern-der-parteien/10736804.html"
"CDU-Politiker Kurt Biedenkopf: AfD hat gute Leute - Tagesspiegel,""Wed, 03 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/nach-wahl-in-sachsen-biedenkopf-lobt-afd-und-die-hat-aerger-mit-rechtsauslegern/10649062.html"
"Flüchtlinge : Die widersprüchliche Asylpolitik der AfD - Tagesspiegel,""Mon, 27 Oct 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/fluechtlinge-die-widerspruechliche-asylpolitik-der-afd/10891232.html"
"Mit Spitzenkandidat Alexander Gauland: Recht populär: Wie die AfD in Brandenburg um Wähler kämpft - Tagesspiegel,""Wed, 10 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/themen/reportage/mit-spitzenkandidat-alexander-gauland-recht-populaer-wie-die-afd-in-brandenburg-um-waehler-kaempft/10677236.html"
"Comeback alter Schill-Kader: In der Hamburger AfD tobt ein Machtkampf - Politik - Tagesspiegel,""Sun, 12 Oct 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/comeback-alter-schill-kader-in-der-hamburger-afd-tobt-ein-machtkampf/10828302.html"
"AfD vor der Landtagswahl in Thüringen: Die markigen Sprüche des Bj örn H öcke - Politik - Tagesspiegel,""Sat, 13 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-vor-der-landtagswahl-in-thueringen-die-markigen-sprueche-des-bjoern-hoecke/10695008.html"
"Nach dem Wahlerfolg in Brandenburg: Pikante Affäre in AfD-Fraktion - Berlin - Tagesspiegel,""Thu, 25 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/berlin/nach-dem-wahlerfolg-in-brandenburg-pikante-affaere-in-afd-fraktion/10755990.html"
"Hans-Olaf Henkel: Die AfD hat ein Problem mit rechten Anhängern - Tagesspiegel,""Wed, 29 Oct 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-vize-hans-olaf-henkel-ich-schaeme-mich-in-grund-und-boden/10906018.html"
"""Die AfD ist nicht der Ku-Klux-Klan"" - Tagesspiegel,""Tue, 02 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/cdu-csu-fraktionsvize-arnold-vaatz-die-afd-ist-nicht-der-ku-klux-klan/10639264.html"
"Rechtsextremismus: Die AfD als Mittel gegen die NPD? - Meinung - Tagesspiegel,""Sat, 06 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/meinung/rechtsextremismus-die-afd-als-mittel-gegen-die-npd/10661866.html"
"AfD: Bernd Lucke emp ört über Wolfgang Schäubles Angriffe - Politik - Tagesspiegel,""Sat, 27 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/afd-bernd-lucke-empoert-ueber-wolfgang-schaeubles-angriffe/10764912.html"
"AfD-Sprecher Konrad Adam greift Wolfgang Schäuble an - Tagesspiegel,""Mon, 29 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/nach-republikaner-vergleich-afd-sprecher-konrad-adam-greift-wolfgang-schaeuble-an/10771494.html"
"Sachsen-Anhalt: Linke und AfD kooperieren im Gemeinderat - Politik - Tagesspiegel,""Mon, 29 Dec 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/sachsen-anhalt-linke-und-afd-kooperieren-im-gemeinderat/11167814.html"
"Wie CDU und AfD Bodo Ramelow verhindern wollten - Tagesspiegel,""Sun, 07 Dec 2014 08:00:00 GMT"",https://www.tagesspiegel.de/politik/mike-mohrings-plan-in-thueringen-wie-cdu-und-afd-bodo-ramelow-verhindern-wollten/11085556.html"
"Bernd Lucke und die AfD: Der Erfolg kommt von Links - Politik - Tagesspiegel,""Tue, 16 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/bernd-lucke-und-die-afd-der-erfolg-kommt-von-links/10705400.html"
"Von den Piraten zur AfD - Tagesspiegel,""Mon, 22 Sep 2014 07:00:00 GMT"",https://www.tagesspiegel.de/politik/parteien-in-deutschland-gestern-die-piraten-heute-die-afd/10737860.html"
